ufb,usefulness,experience,numofrv,lenrv,dup,score
2,0.666666667,0,1,568,0,60
95,0.913461538,596,7,1110.714286,1,60
20,0.555555556,0,5,838.6,1,60
2,1,0,1,164,0,60
1,1,0,1,142,0,60
3,1,672,2,597,1,60
7,0.466666667,484,6,239.3333333,1,60
9,0.5625,0,1,869,0,60
10,0.909090909,1037,4,625.5,1,60
1,1,0,1,970,0,60
1,1,0,1,238,0,60
1,0.5,0,1,244,0,60
5,1,0,1,609,0,60
0,0,0,1,412,0,60
2,1,0,1,1635,0,60
2,1,0,1,720,0,60
8,0.727272727,0,1,1003,0,60
0,0,0,1,273,0,60
2,0.666666667,0,1,707,0,60
13,0.866666667,0,1,1190,0,60
62,1,681,4,695,1,60
20,0.540540541,0,1,377,0,60
14,0.933333333,317,14,832.8571429,1,60
6,0.75,0,1,482,0,60
6,1,0,1,1916,0,60
60,0.833333333,2133,3,719,1,60
11,0.846153846,368,3,189.6666667,1,60
13,0.866666667,0,1,720,0,60
10,0.5,754,7,770.7142857,1,60
6,0.461538462,5,1,688.5,0,60
1,1,0,1,283,0,60
11,0.647058824,0,1,1772,0,60
58,0.716049383,1295,12,463.75,1,60
10,0.344827586,0,1,262,0,60
27,0.870967742,564,2,1064.5,1,60
2,1,0,1,571,0,60
1,0.333333333,0,1,819,0,60
21,0.913043478,0,3,374.3333333,1,60
16,0.64,1431,3,362,1,60
5,0.625,0,1,437,0,60
2,1,0,1,644,0,60
2,0.2,0,1,1038,0,60
9,0.272727273,83,2,670.5,1,60
3,1,0,1,220,0,60
2,1,272,2,637,1,60
7,0.538461538,138,7,269.7142857,1,60
3,1,0,1,1886,0,60
8,0.8,0,1,854,0,60
2,1,0,2,336,1,60
1,1,0,1,851,0,60
26,0.764705882,0,1,682,0,60
33,0.5,494,2,603,1,60
67,0.971014493,92,2,596,1,60
4,0.307692308,0,1,242,0,60
17,1,0,1,1244,0,60
12,0.923076923,0,1,637,0,60
5,1,0,1,1392,0,60
9,0.692307692,0,1,226,0,60
0,0,0,1,274,0,60
8,0.666666667,0,1,2787,0,60
4,1,0,1,253,0,60
1,0.25,56,2,379,1,60
5,1,178,2,625,1,61
10,0.909090909,788,4,345.75,1,61
15,0.483870968,58,11,452.5454545,1,61
9,0.692307692,129,2,702,1,61
2,1,0,1,1238,0,61
13,0.8125,0,1,304,0,61
8,0.888888889,0,1,1316,0,61
16,0.842105263,0,1,538,0,61
3,1,0,4,388.25,1,61
2,0.666666667,0,1,461,0,61
2,0.5,0,1,717,0,61
5,1,0,1,2460,0,61
10,0.833333333,124,2,448,1,61
2,1,0,1,634,0,61
1,0.5,0,1,463,0,61
6,0.352941176,0,1,648,0,61
20,0.8,138,5,982.8,1,61
5,0.384615385,995,2,665,1,61
14,1,280,2,532.5,1,61
2,1,0,1,691,0,61
2,1,0,1,1982,0,61
13,0.764705882,0,1,388,0,61
3,0.75,0,1,788,0,61
1,1,0,1,1315,0,61
38,0.926829268,73,5,869.4,1,61
67,0.582608696,512,13,523.3076923,1,61
4,1,0,1,210,0,61
18,0.782608696,24,2,2722.5,1,61
2,1,0,1,442,0,61
4,0.8,0,1,232,0,61
3,1,0,1,617,0,61
1,1,0,1,490,0,61
1,0.5,0,1,472,0,61
5,0.416666667,0,1,1033,0,61
2,1,0,2,624.5,1,61
31,0.861111111,0,1,461,0,61
0,0,396,2,147.5,1,61
18,0.782608696,1027,4,359.25,1,61
3,0.75,0,1,802,0,61
3,1,27,2,962,1,61
2,1,0,1,291,0,61
6,1,0,1,1414,0,61
12,1,1058,3,598.6666667,1,61
1,1,2092,2,1641,1,61
2,1,0,1,756,0,62
4,0.571428571,0,1,749,0,62
5,0.714285714,0,1,417,0,62
47,0.626666667,1025,12,1211.916667,1,62
1,1,0,1,151,0,62
1,1,0,1,470,0,62
31,1,0,1,1017,0,62
12,0.8,0,1,272,0,62
1,1,0,1,777,0,62
61,0.709302326,691,5,1990.2,1,62
2,1,0,1,1013,0,62
18,0.692307692,0,1,397,0,62
11,0.733333333,0,1,1033,0,62
3,1,0,1,1254,0,62
2,0.5,0,1,261,0,62
17,0.548387097,0,1,916,0,62
2,1,0,1,1162,0,62
0,0,0,1,602,0,62
6,1,594,3,559.3333333,1,62
3,1,0,1,783,0,62
1,1,0,1,774,0,62
4,0.5,0,1,1003,0,62
1,1,0,1,356,0,62
3,1,0,1,1731,0,62
5,0.555555556,0,1,670,0,62
1,1,0,1,712,0,62
17,0.85,0,1,1579,0,62
1,0.5,0,1,767,0,62
9,0.529411765,95,2,330.5,1,62
8,0.8,0,1,1610,0,62
15,0.441176471,0,1,1815,0,62
9,0.9,1040,2,676.5,1,62
0,0,19,2,336.5,1,62
0,0,0,1,1274,0,62
9,0.75,154,2,357.5,1,62
0,0,0,1,1106,0,62
1,0.25,0,1,317,0,62
2,0.5,376,2,230.5,1,62
4,0.444444444,0,1,631,0,62
168,0.788732394,1218,16,1318.5,1,62
4,1,0,1,499,0,62
2,1,0,1,309,0,62
2,1,0,1,1648,0,62
1,0.5,0,1,645,0,62
8,0.888888889,0,1,414,0,62
2,1,0,1,267,0,62
1,0.111111111,0,1,476,0,62
32,0.842105263,824,6,553.75,1,62
5,1,0,1,2377,0,62
5,0.833333333,544,2,585.5,1,62
6,0.75,0,1,754,0,62
4,0.666666667,0,1,2425,0,62
1,1,0,1,372,0,62
1,0.25,0,1,162,0,62
1,0.25,0,1,1845,0,62
1,1,0,1,1289,0,62
6,0.666666667,2292,3,531.3333333,1,62
15,0.483870968,0,1,953,0,62
11,0.733333333,23,2,699,1,62
21,0.954545455,343,2,1700,1,62
2,0.222222222,0,1,188,0,62
2,1,0,1,824,0,63
3,1,0,1,369,0,63
28,0.285714286,929,7,612.2857143,1,63
21,0.212121212,86,5,1088.8,1,63
2,1,0,1,553,0,63
18,0.666666667,0,1,1062,0,63
14,0.538461538,60,5,563.4,1,63
2,0.222222222,0,1,1944,0,63
7,0.875,0,1,974,0,63
1,0.166666667,0,1,1581,0,63
4,1,0,1,1146,0,63
5,1,0,1,369,0,63
1,1,0,1,436,0,63
10,0.769230769,0,1,297,0,63
22,0.594594595,467,4,683.8,1,63
33,0.942857143,490,2,1869,1,63
2,0.5,0,1,173,0,63
31,1,0,1,2784,0,63
6,0.75,0,1,909,0,63
2,1,0,1,658,0,63
8,1,0,1,1865,0,63
1,1,0,1,822,0,63
3,0.428571429,0,1,449,0,63
7,0.7,0,1,1030,0,63
0,0,0,1,416,0,63
5,1,0,1,542,0,63
0,0,0,1,149,0,63
6,0.857142857,0,1,321,0,63
4,0.2,346,2,1062.5,1,63
9,0.9,896,2,1551,1,63
2,1,0,1,237,0,63
2,1,0,1,860,0,63
0,0,0,1,1238,0,63
0,0,0,1,129,0,63
1,1,167,3,842.3333333,1,63
1,1,29,1,1021,0,63
49,0.690140845,418,12,1716.75,1,63
115,0.93495935,715,5,929.4,1,63
3,1,0,1,996,0,63
102,0.658064516,0,1,672,0,63
0,0,0,1,399,0,63
7,0.777777778,70,2,914.5,1,63
1,1,0,1,327,0,63
15,0.789473684,0,1,992,0,63
10,1,0,1,2216,0,63
19,0.95,1628,4,736,1,64
21,0.84,84,4,1870.25,1,64
3,1,0,1,669,0,64
5,1,1095,4,398.25,1,64
8,1,0,1,2339,0,64
1,1,0,1,382,0,64
3,0.75,0,1,1007,0,64
13,0.928571429,0,1,2360,0,64
6,0.75,0,1,756,0,64
7,1,0,1,1616.5,0,64
2,1,0,1,791,0,64
2,1,0,1,957,0,64
0,0,0,1,163,0,64
3,0.166666667,0,2,470,1,64
20,0.769230769,0,2,852.5,1,64
2,0.666666667,0,1,729,0,64
38,0.863636364,216,2,1244,1,64
11,0.733333333,0,1,535,0,64
1,1,0,1,1152,0,64
56,0.509090909,2937,12,619.5,1,64
8,0.888888889,0,1,537,0,64
72,0.413793103,700,12,1401.416667,1,64
5,0.454545455,888,2,110,1,64
1,1,0,1,1257,0,64
8,0.727272727,1975,4,281.25,1,64
23,0.92,1943,4,540.5,1,64
125,0.603864734,2144,17,626,1,64
9,1,121,3,718.75,1,64
292,0.834285714,1491,41,1285.926829,1,64
11,1,0,1,807,0,64
2,1,0,1,574,0,64
16,0.842105263,0,1,171,0,64
29,0.852941176,40,4,1375.75,1,64
7,0.466666667,3,6,641,1,64
1,1,0,1,1051,0,64
0,0,0,1,1092,0,64
8,0.8,56,3,1200.666667,1,64
1,1,0,1,327,0,64
8,0.727272727,31,4,125,1,64
3,1,252,2,472.5,1,64
5,0.454545455,0,2,578.5,1,64
4,1,0,1,159,0,64
5,0.625,43,2,1061.5,1,64
6,0.6,0,1,236,0,64
3,0.6,622,2,611.5,1,64
8,1,0,1,939,0,64
0,0,0,1,137,0,64
25,0.757575758,614,9,1389.545455,1,64
15,0.306122449,124,6,885.3333333,1,65
2,1,0,1,179,0,65
2,0.5,0,1,1046,0,65
9,0.818181818,5,4,1421.25,1,65
6,1,0,1,507,0,65
61,0.616161616,1035,2,966.5,1,65
3,0.6,2130,2,634,1,65
1,1,0,1,321,0,65
2,1,0,1,734,0,65
29,0.604166667,0,1,1218,0,65
2,0.133333333,0,1,679,0,65
12,0.923076923,0,1,1420,0,65
2,1,3,2,332.5,1,65
0,0,0,1,455,0,65
0,0,0,1,276,0,65
3,0.5,0,1,350,0,65
2,1,0,1,261,0,65
38,0.76,382,5,1485,1,65
4,1,0,1,522,0,65
27,0.490909091,274,2,2103,1,65
7,0.583333333,0,3,989.3333333,1,65
43,0.87755102,432,6,1522.5,1,65
4,0.666666667,0,1,183,0,65
5,0.833333333,0,1,330,0,65
13,0.65,193,2,428,1,65
2,1,0,1,505,0,65
5,0.357142857,0,1,173,0,65
1,1,0,1,285,0,65
13,0.928571429,0,1,932,0,65
4,0.666666667,1172,4,757.75,1,65
39,0.8125,0,1,974,0,65
5,0.555555556,0,1,378,0,65
13,1,0,1,2117,0,65
5,1,0,3,652.3333333,1,65
7,0.583333333,0,1,462,0,65
1,0.090909091,0,1,80,0,65
0,0,2,2,596.5,1,65
7,0.875,0,1,330,0,65
5,0.625,0,1,226,0,65
12,0.666666667,354,3,510.6666667,1,65
1,1,0,1,797,0,65
4,1,0,1,1453,0,65
9,0.692307692,0,1,649,0,65
2,1,0,1,288,0,65
5,1,0,1,605,0,65
5,1,0,1,142,0,65
2,1,0,1,428,0,65
9,0.346153846,783,2,1102,1,66
7,0.5,0,1,182,0,66
0,0,0,1,558,0,66
34,0.829268293,413,17,846.6470588,1,66
6,0.857142857,0,1,2027,0,66
78,0.757281553,2719,11,807.3636364,1,66
4,0.444444444,0,3,270.6666667,1,66
14,0.583333333,0,1,620,0,66
2,1,0,1,640,0,66
1,0.111111111,0,1,525,0,66
3,0.09375,0,1,249,0,66
12,0.857142857,1306,5,666.6,1,66
2,0.5,0,1,104,0,66
39,0.629032258,16,4,1831.75,1,66
2,0.333333333,2666,3,453.3333333,1,66
5,0.454545455,215,2,182,1,66
1,0.25,0,1,701,0,66
14,0.933333333,0,1,207,0,66
2,0.666666667,0,1,983,0,66
16,0.197530864,0,1,769,0,66
5,0.384615385,307,2,793,1,66
11,0.916666667,0,1,589,0,66
13,0.481481481,0,3,353.6666667,1,66
1,1,0,1,497,0,66
2,1,0,1,607,0,66
1,1,0,1,1053,0,66
0,0,0,1,303,0,66
8,1,0,1,646,0,66
10,0.909090909,868,2,1454,1,66
8,0.8,600,3,555,1,66
2,1,0,1,1509,0,66
7,0.411764706,356,2,542.5,1,66
3,1,1576,2,1205.5,1,66
5,1,0,2,880.5,1,66
0,0,0,1,203,0,66
1,0.5,0,1,288,0,66
14,0.875,770,5,273.6,1,66
24,0.774193548,2317,9,901.4444444,1,66
1,0.333333333,0,1,67,0,66
2,1,0,1,341,0,66
3,0.5,0,1,163,0,66
3,1,0,1,688,0,66
4,1,0,1,2951,0,66
14,1,0,1,458,0,66
1,0.5,0,1,972,0,67
4,0.444444444,529,3,382.6666667,1,67
3,1,0,1,736,0,67
0,0,20,2,162,1,67
2,0.5,0,1,347,0,67
1,1,0,1,228,0,67
6,0.857142857,206,2,671,1,67
8,0.615384615,0,1,259,0,67
2,1,0,1,502,0,67
14,1,0,1,290,0,67
5,1,0,1,1156,0,67
34,0.666666667,677,4,704.5,1,67
17,0.772727273,867,6,639.8333333,1,67
5,0.416666667,0,2,650,1,67
2,0.285714286,0,1,785,0,67
1,0.333333333,0,1,257,0,67
40,0.952380952,0,1,1031,0,67
3,0.75,0,1,765,0,67
0,0,0,1,172,0,67
28,1,216,2,513.5,1,67
25,0.925925926,202,3,2685.4,1,67
8,0.571428571,1030,2,471.5,1,67
1,0.333333333,0,1,521,0,67
55,0.916666667,0,1,1000,0,67
5,0.833333333,0,3,963,1,67
29,0.783783784,0,1,133,0,67
2,1,0,1,707,0,67
5,0.714285714,0,2,298.5,1,67
1,0.333333333,0,1,179,0,67
3,0.333333333,0,1,1020,0,67
2,1,0,1,490,0,67
4,0.8,0,1,858,0,67
1,0.5,0,1,428,0,67
1,1,0,1,1166,0,67
4,1,0,1,194,0,67
7,1,0,1,534,0,67
8,0.888888889,89,2,354,1,67
9,0.692307692,58,3,406,1,67
4,1,0,1,406,0,67
2,0.222222222,1078,2,1002,1,67
3,0.428571429,0,1,491,0,67
10,0.714285714,76,4,371.5,1,67
1,1,0,1,492,0,67
5,1,0,1,193,0,67
1,1,23,2,753.5,1,67
4,0.285714286,1,2,838.5,1,67
41,0.854166667,0,1,1312,0,67
0,0,0,1,546,0,68
1,1,0,1,1507,0,68
0,0,0,2,152.5,1,68
1,0.5,0,1,198,0,68
2,0.5,0,1,267,0,68
2,1,0,1,618,0,68
43,0.955555556,2077,8,1482.125,1,68
0,0,0,1,190,0,68
8,0.8,0,1,973,0,68
1,1,0,1,440,0,68
1,1,0,1,204,0,68
1,1,0,1,451,0,68
3,1,0,1,491,0,68
5,0.833333333,0,1,172,0,68
2,0.5,0,1,1088,0,68
3,1,0,1,572,0,68
3,0.75,0,1,173,0,68
9,1,0,1,861,0,68
13,0.866666667,1679,3,324.3333333,1,68
1,1,0,1,382,0,68
3,1,0,1,382,0,68
2,1,0,1,258,0,68
1,1,0,1,2211,0,68
3,0.75,0,1,387,0,68
4,0.8,0,1,225,0,68
1,0.5,0,1,867,0,68
19,0.558823529,8,7,784.2857143,1,68
0,0,0,1,225.5,0,68
61,0.429577465,2209,6,712,1,68
10,0.526315789,0,1,1266,0,68
6,0.666666667,0,1,1401,0,68
1,0.5,1440,2,345,1,68
1,1,0,1,369,0,68
1,0.333333333,0,1,308,0,68
11,0.785714286,0,1,618,0,68
5,1,0,1,383,0,68
11,1,0,1,1044,0,68
3,1,0,1,560,0,68
2,0.666666667,452,2,936.6666667,1,68
2,0.666666667,0,1,879,0,68
3,0.75,0,1,182,0,68
30,1,0,1,1890,0,68
14,1,0,1,844,0,68
7,1,0,1,1156,0,68
7,0.4375,0,1,238,0,68
12,0.923076923,0,1,1287,0,68
14,0.875,0,1,1068,0,68
7,0.583333333,0,1,1322,0,69
3,1,0,1,529,0,69
6,0.461538462,0,1,573,0,69
1,0.5,0,1,360,0,69
16,1,0,1,668,0,69
3,0.375,0,1,1105,0,69
3,0.3,594,2,463,1,69
15,0.517241379,1417,2,311,1,69
2,1,0,1,638,0,69
2,1,0,1,709,0,69
7,0.875,0,1,964,0,69
10,1,0,1,2142,0,69
3,1,0,1,628,0,69
2,1,0,1,103,0,69
17,0.772727273,0,1,397,0,69
15,0.454545455,0,1,138,0,69
1,0.5,0,1,278,0,69
4,0.8,0,1,663,0,69
3,1,244,2,871,1,69
6,1,0,1,3950,0,69
1,1,0,1,875,0,69
38,0.791666667,1018,5,519,1,69
1,0.5,0,1,143,0,69
17,0.425,26,5,318.4,1,69
44,0.6875,245,7,2070,1,69
7,0.875,0,1,452,0,69
8,1,0,1,835,0,69
1,1,0,1,511,0,69
7,0.7,59,3,766.3333333,1,69
12,0.631578947,8,3,1097,1,69
5,0.833333333,0,1,1197,0,69
19,0.513513514,0,1,395,0,69
4,0.444444444,0,1,1007,0,69
131,0.748571429,753,43,1003.340909,1,69
5,1,0,1,1995,0,69
1,1,0,1,190,0,69
0,0,0,1,592,0,69
2,0.4,0,1,543,0,69
0,0,0,1,194,0,69
12,0.923076923,213,2,445.5,1,69
3,0.428571429,0,1,428,0,69
3,1,0,1,510,0,69
36,1,588,9,775.5555556,1,69
2,1,0,1,965,0,69
1,1,0,1,531,0,69
0,0,0,1,202,0,69
21,0.913043478,52,4,724,1,69
26,0.666666667,479,2,954,1,69
8,0.666666667,565,2,646,1,69
2,0.666666667,267,2,495,1,70
3,0.5,195,4,606.5,1,70
1,1,0,1,733,0,70
4,1,0,1,428,0,70
5,1,335,2,465.5,1,70
10,1,0,1,860,0,70
1,1,0,1,372,0,70
5,0.833333333,0,1,386,0,70
3,1,0,1,416,0,70
9,1,0,1,801,0,70
3,1,0,1,3499,0,70
2,1,0,1,746,0,70
33,0.970588235,0,1,883,0,70
14,0.583333333,865,9,551.8888889,1,70
13,0.393939394,0,1,518,0,70
7,0.875,0,3,496,1,70
4,1,0,1,725,0,70
7,0.7,0,1,969,0,70
8,0.533333333,79,3,419.6666667,1,70
6,0.352941176,0,1,574.5,0,70
11,0.785714286,0,1,973,0,70
1,1,0,1,125,0,70
8,0.222222222,0,1,2565,0,70
1,0.333333333,0,1,695,0,70
5,0.714285714,400,2,894.5,1,70
2,0.5,0,1,656,0,70
4,1,0,1,958,0,70
7,0.4375,0,1,1396,0,70
1,1,0,1,729,0,70
15,0.9375,49,4,255,1,70
1,1,0,1,651,0,70
11,0.846153846,0,1,970,0,70
2,0.666666667,0,1,167,0,70
33,0.540983607,0,2,1672,1,70
11,0.916666667,78,2,1265,1,70
3,1,0,1,540,0,70
0,0,0,1,854,0,70
17,1,0,1,1304,0,70
0,0,0,1,248,0,70
1,0.5,1704,3,336,1,70
1,1,0,1,1030,0,70
2,0.666666667,0,1,405,0,70
4,0.8,0,1,491,0,70
40,0.481927711,0,1,380,0,70
2,1,0,1,747,0,70
7,1,19,1,310.5,0,70
6,0.545454545,0,1,259,0,70
19,0.527777778,1108,3,433.3333333,1,71
4,0.8,0,1,552,0,71
2,1,111,3,584.6666667,1,71
3,0.428571429,0,1,1299,0,71
11,1,327,2,905,1,71
4,0.8,0,1,676,0,71
128,0.790123457,1939,17,1010.944444,1,71
27,0.627906977,409,8,881.375,1,71
4,1,0,1,2337,0,71
6,0.461538462,0,2,142,1,71
8,1,223,3,371.3333333,1,71
1,0.5,0,1,205,0,71
2,0.054054054,0,1,1074,0,71
1,1,0,1,515,0,71
0,0,0,1,980,0,71
2,1,0,1,338,0,71
12,0.571428571,195,3,799.6666667,1,71
2,0.666666667,0,1,293,0,71
1,1,0,1,259,0,71
12,0.8,0,1,718,0,71
1,0.5,0,1,180,0,71
1,1,0,1,864,0,71
10,1,1753,5,326.8,1,71
4,0.8,0,1,262,0,71
6,1,1287,2,1416,1,71
2,1,0,1,353,0,71
0,0,0,1,637,0,71
1,1,0,1,363,0,71
1,1,0,1,131,0,71
6,1,119,4,1521.5,1,71
3,0.75,0,3,439.3333333,1,71
13,1,0,1,397,0,71
3,1,0,1,294,0,71
44,0.916666667,70,3,1110,1,71
37,0.787234043,1088,4,1498.75,1,71
0,0,0,1,793,0,71
13,0.928571429,0,1,904,0,71
1,1,0,1,124,0,71
67,0.943661972,2016,3,1689,1,71
1,0.333333333,0,1,373,0,71
6,1,0,1,395,0,71
2,1,0,1,467,0,71
15,0.833333333,0,1,575,0,71
3,1,0,1,1210,0,71
4,0.666666667,0,1,288,0,71
5,1,0,1,522,0,71
4,0.8,0,1,1412,0,71
16,0.842105263,0,3,660.3333333,1,71
8,1,0,1,999,0,71
27,0.613636364,2387,14,492.2142857,1,71
68,0.985507246,79,5,1669.6,1,71
3,0.125,0,1,422,0,71
73,0.935897436,802,4,794.25,1,71
12,0.923076923,0,1,1563,0,71
5,0.714285714,0,1,1049,0,72
0,0,0,1,329,0,72
1,1,0,1,1697,0,72
10,0.714285714,0,1,1208,0,72
7,0.7,0,1,891,0,72
0,0,0,1,704,0,72
14,1,0,1,673,0,72
2,1,0,1,454,0,72
1,1,0,1,411,0,72
0,0,0,1,591,0,72
1,1,0,1,426,0,72
1,1,0,1,816,0,72
21,0.913043478,95,4,836.4,1,72
0,0,0,1,2890,0,72
9,0.36,0,1,177,0,72
28,1,0,1,1155,0,72
61,0.257383966,1653,2,2114.5,1,72
1,0.5,0,1,995,0,72
6,1,0,1,1252,0,72
23,0.766666667,1483,3,1063,1,72
1,0.5,0,1,64,0,72
6,1,1,1,776.5,0,72
8,0.888888889,0,1,698,0,72
0,0,0,1,344,0,72
2,1,0,1,408,0,72
4,0.4,0,1,211,0,72
15,0.9375,0,1,308,0,72
32,0.914285714,885,12,1245.333333,1,72
1,1,0,1,652,0,72
3,1,0,1,1209,0,72
2,1,0,1,344,0,72
1,1,0,1,289,0,72
22,0.34375,0,1,924,0,72
1,1,0,1,1277,0,72
2,0.666666667,0,1,1524,0,72
44,0.656716418,35,2,219.5,1,72
4,1,0,1,612,0,72
1,1,0,1,322,0,72
4,0.210526316,0,1,866,0,73
2,1,0,1,431,0,73
11,0.733333333,440,4,259.25,1,73
8,0.5,0,1,421,0,73
2,0.666666667,0,1,444,0,73
1,0.5,0,1,432,0,73
82,0.854166667,0,1,1753,0,73
3,0.75,0,1,534,0,73
38,0.716981132,1162,7,422,1,73
9,0.5,0,1,619,0,73
0,0,0,1,451,0,73
1,1,0,1,785,0,73
29,0.743589744,1793,2,888.5,1,73
7,1,0,1,747,0,73
3,1,0,1,1009,0,73
5,1,0,1,138,0,73
1,1,0,1,436,0,73
6,1,0,1,509,0,73
2,0.666666667,0,1,343,0,73
2,0.666666667,0,1,356,0,73
20,0.571428571,0,1,906,0,73
37,0.74,0,1,1707,0,73
6,0.75,577,3,490.6666667,1,73
2,0.4,0,1,516,0,73
1,1,0,1,744,0,73
2,0.666666667,0,1,478,0,73
5,1,96,5,1866.4,1,73
0,0,329,2,241.5,1,73
24,0.461538462,0,2,924,1,73
1,1,0,1,273,0,74
9,0.9,112,2,507.5,1,74
3,1,1871,2,624.5,1,74
21,0.875,0,1,4041,0,74
1,1,0,1,510,0,74
3,1,0,1,535,0,74
1,0.25,0,1,243,0,74
72,0.757894737,177,19,1319.368421,1,74
9,0.642857143,0,1,356,0,74
3,1,0,1,571,0,74
2,0.666666667,0,1,495,0,74
1,1,0,1,145,0,74
3,1,0,1,224,0,74
6,0.857142857,0,1,1316,0,74
29,1,0,1,516,0,74
2,0.666666667,0,1,482,0,74
2,1,0,1,581,0,74
2,0.666666667,0,1,670,0,74
0,0,0,1,228,0,74
4,1,0,1,1208,0,74
4,1,3,2,541.5,1,74
1,0.5,258,3,320,1,74
21,1,0,1,681,0,74
5,0.833333333,0,1,719,0,74
4,1,885,7,333.7142857,1,74
28,0.7,74,9,386.3333333,1,74
2,1,838,3,527,1,74
4,1,0,1,782,0,74
4,1,568,2,864,1,74
14,1,0,1,409,0,74
1,1,106,2,577,1,74
14,0.7,6,2,783.5,1,74
3,1,0,1,404,0,74
7,0.538461538,394,2,357.3333333,1,74
31,0.738095238,240,6,1070,1,74
3,1,0,1,229,0,74
5,0.3125,1,2,484,1,74
30,0.857142857,36,2,227,1,74
7,0.368421053,325,4,1466.25,1,74
1,0.333333333,0,1,694,0,74
5,0.5,0,1,278,0,74
1,0.5,0,1,178,0,74
3,0.333333333,1476,7,3362.714286,1,74
1,1,0,1,277,0,74
3,0.428571429,0,3,380,1,75
1,0.5,0,1,252,0,75
9,1,0,1,1708,0,75
35,0.673076923,0,1,1293,0,75
0,0,0,1,468,0,75
1,1,0,1,891,0,75
4,1,0,1,3685,0,75
2,1,0,1,451,0,75
3,1,0,1,1278,0,75
4,1,0,1,2698,0,75
5,0.333333333,383,2,351,1,75
8,1,0,1,1068,0,75
4,1,0,1,678,0,75
7,0.636363636,0,1,277,0,75
3,1,0,1,894,0,75
1,1,0,1,275,0,75
1,1,0,1,637,0,75
3,0.6,0,1,715,0,75
8,0.727272727,0,1,326,0,75
1,0.5,0,1,376,0,75
44,0.846153846,551,4,1698,1,75
4,0.8,0,1,535,0,75
0,0,0,1,349,0,75
1,1,0,1,801,0,76
2,1,7,2,297.5,1,76
25,0.925925926,2859,6,868.3333333,1,76
4,0.2,0,1,262,0,76
4,0.166666667,7,2,920,1,76
2,0.285714286,0,1,1006,0,76
16,0.571428571,119,3,370.6666667,1,76
48,0.375,618,23,696.4583333,1,76
1,0.5,0,1,313,0,76
1,1,0,1,312,0,76
4,1,0,1,513,0,76
13,0.928571429,0,1,870.5,0,76
12,0.666666667,1596,6,362.6666667,1,76
31,0.939393939,0,1,4631,0,76
4,0.8,0,1,914,0,76
3,1,0,1,655,0,76
2,1,0,1,1261,0,76
5,0.714285714,0,1,3030,0,76
8,0.666666667,0,1,1766,0,76
1,1,0,1,414,0,76
35,0.636363636,636,2,1625.5,1,76
18,0.9,0,1,2474,0,76
15,0.882352941,99,1,894,0,76
1,0.090909091,0,1,5656,0,76
1,1,0,1,138,0,76
17,0.739130435,856,4,1619.25,1,76
5,1,0,1,792,0,76
1,0.5,0,1,235,0,76
7,0.777777778,0,1,673,0,76
19,1,0,1,734,0,76
2,0.5,0,1,587,0,76
14,0.933333333,0,1,446,0,76
1,1,0,1,234,0,76
2,1,0,1,302,0,76
69,0.71875,0,5,1151.333333,1,76
1,0.125,0,1,555,0,76
1,1,0,1,340,0,77
7,0.875,451,2,881,1,77
17,1,74,2,1199.5,1,77
6,0.428571429,683,3,710.6666667,1,77
0,0,0,1,275,0,77
3,1,0,1,567,0,77
1,1,0,1,2651,0,77
10,0.833333333,0,1,226,0,77
4,0.666666667,0,1,216,0,77
4,1,0,1,523,0,77
7,0.4375,0,1,457,0,77
53,0.963636364,0,1,2256,0,77
7,0.875,112,2,870,1,77
4,0.8,1015,3,586.6666667,1,77
6,0.5,0,1,1323,0,77
15,1,0,1,495,0,77
15,0.681818182,1312,10,727.8,1,77
3,0.125,0,2,359.5,1,77
1,1,0,1,903,0,77
22,0.578947368,304,2,374.5,1,77
9,1,0,1,618,0,77
2,0.090909091,0,1,190,0,77
7,0.875,0,1,464,0,77
15,0.882352941,0,1,475,0,77
11,1,0,1,552,0,77
5,0.416666667,756,4,733.8,1,77
3,0.75,0,1,364,0,77
6,0.857142857,0,2,225.5,1,77
2,1,0,1,440,0,77
24,0.96,92,2,1268,1,77
3,1,0,1,319,0,77
33,0.916666667,0,1,1438,0,78
5,0.833333333,0,1,397,0,78
31,0.688888889,201,3,985.3333333,1,78
9,0.428571429,0,1,191,0,78
2,0.666666667,4,4,213.25,1,78
19,0.826086957,0,3,619.3333333,1,78
27,0.931034483,0,2,444,1,78
12,0.923076923,1669,2,394,1,78
1,1,0,1,1948,0,78
5,1,0,1,461,0,78
3,1,0,1,841,0,78
3,1,0,1,411,0,78
0,0,5,1,695,0,78
10,0.909090909,359,3,482.6666667,1,78
3,1,0,1,1809,0,78
2,1,0,1,787,0,78
2,0.666666667,0,1,384,0,78
0,0,0,1,179,0,78
4,1,0,1,453,0,78
4,1,0,1,1022,0,78
12,0.923076923,0,1,484,0,78
76,0.745098039,683,10,1348.3,1,78
2,0.4,1,1,1448,0,78
1,1,0,1,385,0,78
29,0.935483871,0,1,1157,0,78
5,0.833333333,0,3,311,1,78
8,0.285714286,0,1,108,0,78
115,0.974576271,17,3,762,1,78
2,1,0,1,424,0,78
5,0.555555556,0,1,3295,0,78
9,0.9,0,1,795,0,78
16,1,0,1,1420,0,78
34,0.618181818,0,1,1006,0,78
13,1,0,1,545,0,78
12,0.923076923,0,1,1061,0,78
20,0.869565217,0,1,734,0,78
5,0.833333333,202,2,134.5,1,78
